sentence,label,idx
"it's not even wet yet, and u wanna go faster?",1,76
Now that's some good fingering.,1,77
I like the long thick black ones.,1,78
I can feel it in my butt.,1,79
"hun don't play with it, the more you do the bigger its gonna get.",1,80
"You stick it in and take it out, the second time is going to be harder. When you take it out the second time it may be sticky and wet, so don't play with it. Then the third time it will be smooth slick and easy to take out.",1,81
stick it in and keep it in till she comes!,1,82
You have something down there I didn't know you had.,1,83
KEVIN! Stop slapping it like that! Just smoothly slide it in!,1,84
 it was big and black so I had to run.,1,85
It's not going to hurt is it? Should I look away?,1,86
i could beat it for you if you want me to,1,87
I can't get it back in.,1,88
"Ugh, you got it all over me!",1,89
Why am I always the one who has to go down?,1,90
"Nope, it doesn't fit. Too big, ",1,91
Have you tried taking it out and putting it back in?,1,92
your nuts are stuck in my throat,1,93
I would be happy with 2 inches of penetration.,1,94
"Oh, you really gotta put the whole thing in your mouth, or else all the stuff comes out all over ya",1,95
This thing is huge. I can hardly put my hand around it and it wont fit in my mouth.,1,96
"Oh god, ohh god, OH GOD! This is gunna be amazing!!!",1,97
"Geez, it's like he's never eaten out before!",1,98
"Wow! That thing is huge, there is no way that would ever fit inside my body!",1,99
this thing is too big and hard and it makes me gag!,1,100
I'm just going to wrap your meat so it doesn't mix with the eggs.,1,101
would you stop using your hands and just stick the damn thing in!,1,102
it turns me off because it's so thick but it's still pretty good.,1,103
There's too much meat in my taco!,1,104
"Yeah, it's hard. Why doesn't someone come up here and do 69 with me in front of the class?",1,105
Don't pull it out yet! You're not finished!,1,106
"it might be in there, but it's so small I don't feel it.",1,107
Holy sh*t! It's so large and tender! I can barely fit my hands around it!!,1,108
"Grab me around the body here, now lean back and kinda thrust a few times... Just like that... A little more... Oh God that feels so much better. You can put me down now.",1,109
No one blows better than me!,1,110
Oh man! I squirted!,1,111
I just suck on it till the juice comes out.,1,112
"just squirt it in my mouth, but make sure you aim, I don't want it to get all over my face.",1,113
Go ahead and stick it in there when I'm not looking. It won't make it hurt any less!,1,114
Don't pull out! DO NOT PULL OUT!,1,115
"You can't just whip it out and be like, this is a meter.",1,116
its too soft to blow!,1,117
Just shove it in as hard as you can!,1,118
yes I'll have mine white and twelve inches. I like the extra meat.,1,119
Ugh! I keep sucking and sucking and sucking as hard as I can but nothing is coming out!,1,120
"Yeah, well, they're easier to blow when they're big.",1,121
I have a black man inside of me! All the time!,1,122
What the hell is wrong with you?! I couldnt get all that meat in my mouth even if i push it in all the way down my throat.,1,123
"Isn't it the biggest, best, most beautiful cock you have ever seen?",1,124
I'll stretch it until you come.,1,125
I'm gonna go to the basement now and play with myself. Cya,1,126
"Be careful! Don't stick the whole thing in your mouth, it's too big and you'll choke!",1,127
"It's just not fair, he keeps dangling it in my face and he just won't give it to me!",1,128
"Size doesn't matter, it's how you use it",1,129
do you really want it going into your mouth when you are sleeping?,1,130
You can try! I've been sucking on this thing for ten minutes and haven't gotten anything.,1,131
wow thats a big wiener to be putting in your mouth.,1,132
I like to put the whole thing in my mouth at once,1,133
"Mr. Colby's was really long and hard, but Mr. Morris's was short.",1,134
"you can't expect to just put it in, take it out, and it to be finished",1,135
"Oh yes, the long, thick ones are hard to maneuver without suffocating.",1,136
 it starts out soft but then gets hard and long and gives you a great ride.,1,137
 This thing is huge. There's no way I'm gonna fit all this in my mouth.,1,138
Are you sure you want to continue unprotected?,1,139
"No no, its way to thick and those heads are massive, they'll penetrate too far. You have to pull it out before it does any damage.",1,140
I'm just trying to get this sticky stuff out of my hole.,1,141
hand in your papers and we'll start the oral portion,1,142
I'm sucking but nothing is coming in my mouth!,1,143
" You're doing it wrong, you have to push hard and make sure you get in there deep.",1,144
"This thing just won't go in, ",1,145
So what do you want your phone to be able to do?,1,146
you didn't put it in far enough.,1,147
It won't go in! Either it's too big or the hole is too small!,1,148
"Stop, the more you rub it, the more it comes!",1,149
"I was standing there and was like, I always ride the big one, why isn't it coming?!",1,150
Let me know when you're getting off because I want to come at the same time.,1,151
It's not working.,1,152
what was it like,1,153
"OMG they are already hard, I just want to put it in my mouth right now!",1,154
Getting pounded by a swift and smooth approximate 10,1,155
Wait how many fingers do I use for this?,1,156
"oh f*** i cant take this, it's hurting my butt.",1,157
yea I've been blowing all day and it just keeps on coming,1,158
The Trojans were stronger and safer than ever.,1,159
what are my chances of getting head 3 times?,1,160
" oh wow that was so huge, but I just had to put it all in my mouth",1,161
you know i really feel like there is something powerful between my legs.,1,162
"Mr. Meyer, it's just too hard, and I can't bear it any longer. Can you just remove it?",1,163
"I remember when Dad asked if I was ready to handle a populated road and I was heaps excited but when I came to the intersection, I pulled out too late and a guy came in my ass",1,164
I guess we'll have to do it orally.,1,165
"Oh no, she's going in with no protection!",1,166
this is starting to hurt my ass can we switch positions.,1,167
"Yeah, but I've blown bigger ones, just didn't take pictures.",1,168
request-off,1,169
"Ugh, Why is it so slippery?",1,170
put it back in so it can get hard again.,1,171
It didn't fit in mine either but I just stuck it in.,1,172
"it's not that big, stick it in your mouth and suck it till the juice comes out",1,173
No! Don't pull out while I'm still coming!,1,174
"ok guys, this thing is big and its super hard. so what we're going to do is hover right over it, tackle it, and then lower ourselves into it until it sprays. got it?",1,175
I love anything with balls.,1,176
Can you do 69 for me?,1,177
"No, it's ok because i don't bite, I only suck.",1,178
"Just for that, I'm gonna whip it out and play with it.",1,179
"Well, if it will get you to come, sure it's my first time.",1,180
"I get so impatient, it's just so big and juicy all I want to do is swallow it.",1,181
it doesn't hurt if you go fast enough.,1,182
"Okay, I need two large male parts!",1,183
aww! I was about to blow and it got all in my hair!,1,184
"Get out of my bush you little bastard, i just trimmed",1,185
"You want to go in there, don't you big boy?",1,186
well most people are able to feel it go into them.,1,187
it goes down easy but is hard to get it back up.,1,188
I hate putting it in the back because I can't see where the hole is.,1,189
I took it out of my mouth and it sprayed all over me,1,190
"Too big, I could ride that thing like a horse.",1,191
"i felt it penetrate, but once it was in and it released all the liquidy stuff i couldnt feel it. But now it aches like f*ck",1,192
"Just as soon as I'm done doing her, I'll come. Hold on!",1,193
You need to be long and hard or else if wont go in right and you wont be able to pull out right,1,194
Keep trying. It's had a lot of fingers in it before.,1,195
Three will do me... I had six once and couldn't walk.,1,196
"This is longer than last time, ",1,197
Get it out! Get it out! It hurts!,1,198
"I put it in my mouth and I told him it tasted great, but OMG it made me want to gag so bad.",1,199
escalate slowly,1,200
I was in math class and we were starting on a new unit in math and my Ex-girlfriend says ,1,201
We'll have to give it a good hand job.,1,202
"Oh, I'm sorry, I thought you were still inside.",1,203
"Go ahead, come in my hole!",1,204
"Mr. Jones how will you be giving the quiz to us, passing it out, written on the board?",1,205
"Without any warning, he just plowed me from behind!",1,206
Open wide so I can stick it good in there,1,207
lubricate the rod before putting it into the hole.,1,208
I don't like bananas because they're mushy.,1,209
just go eat your fruit.,1,210
It's hard to get it flowing but once you do it's really nice.,1,211
"Sorry I squealed, that was the biggest one I've seen in a long time.",1,212
"And then it started coming out of the bottom hole, so i had to lick it up before it made a mess",1,213
"ugh, why do we have to do these balls, these are so slippery and big, I really like the dry and small balls.",1,214
Get Fuzzy,1,215
it was too soft. I couldn't do anything with it.,1,216
Wow! It goes in easier when its wet!,1,217
I can blow good!,1,218
"It's in right! Why does it hurt so much, it's not like it's my first time or anything!",1,219
"Ahhh! It's in me! OMG, it's so big! It hurts, get it out!",1,220
"Everything was great, but your oral presentation didn't satisfy me enough",1,221
"I'm going to just close my eyes, lean back, and wait for you to finish.",1,222
"Jacob, put your bone back in your pants, and don't let me see you playing with it for the rest of the night.",1,223
I don't know if my throat can take anymore. It was hard enough to make it the whole 10 minutes.,1,224
"If it gets stuck, don't worry. Just wiggle it a little, and it will come out.",1,225
We're doing oral presentations today.,1,226
it doesn't have to be that hard to be effective.,1,227
"Blow it harder, blow it like you mean it.",1,228
"oh my God, slow down this is just too hard.",1,229
just blow and finger.,1,230
If it went any deeper i probably would have thrown up all over it.,1,231
It's really hard so I have to just keep in my mouth and suck on it for a while.,1,232
"Gosh, get your freaking head out from in between my legs!",1,233
"gosh, your making me so wet",1,234
just relax and blow.,1,235
"Wow this is big, i don't know if i can fit this in my mouth.",1,236
"Let's play the PS2, at least with disks when it doesn't work ",1,237
I shouldn't yell or it might come in my mouth.,1,238
"You can put it it in or take it out, but either way, you're not going to sleep tonight.",1,239
"Huh, I've tried sticking things in there before, but nothing ever worked.",1,240
"well I think it's in there but I'm not sure, it's really small",1,241
"i love that stuff, squirt it right in my mouth",1,242
It's a pretty big hole...I put my finger in it.,1,243
I'll do it later. I don't want him to come while I'm down there.,1,244
You jerk him 'til he comes.,1,245
pull it out and stick it back in,1,246
Let's just do this one orally because it will gradually get harder as we go on.,1,247
 your rod and shaft comfort me in great pleasure,1,248
I can't! It's so hard and my mouth is starting to hurt!,1,249
"ok this is gonna be very hard with four people, so who would like to suck first",1,250
"I don't know about your toothbrush, but my finger did a pretty good job this morning",1,251
"My hands are too small and it's too big, I can't grip it",1,252
my hands are busy just put it in my mouth.,1,253
where is he?,1,254
"This is so hard, it won't fit in!",1,255
"Come on, put your mouth on it! Suck it! Suck it, Kathy!",1,256
It wont work. Her hole is bigger than mine.,1,257
Great job. You were really pounding those balls out there.,1,258
"I like to start out on top, then when I get tired of that, I'll move to the bottom.",1,259
I still have the flavor of your nuts on my tongue!,1,260
"I know it's only a couple inches, but it makes a big difference.",1,261
No no! Go deeper! It's not all the way in yet!,1,262
"This is so hard, but I'm so hungry, I'd put anything in my mouth.",1,263
wow' you're going really slow.,1,264
"i have 2 balls in my mouth, I'm gonna put another in and blow",1,265
It's too big! It will never fit!,1,266
" It looks like we have an uneven amount of people, some of us will have to form a threesome.",1,267
No! I want to see balls!,1,268
"O.K. guys, this is as hard as I can make it.",1,269
"Don't blow too hard, you don't want it all over your face.",1,270
Stop shoving it into me! There's already one in there!,1,271
I can't wait to shove that foot-long in my mouth!,1,272
"Oh my God, something just exploded in my mouth!",1,273
What are you waiting for? Just stick it in already!,1,274
You gotta bend your legs to get the thing in the hole.,1,275
is it suppose to hurt like that?,1,276
OH! Oh my God! I'm blowing all these guys!,1,277
It hurts if you bite it. I think I'll just suck it instead.,1,278
"ugh, love the taste but hate the texture.",1,279
Are you pushing it in far enough? That might be why it's not turned on.,1,280
Just because your done doesn't mean I am!,1,281
i cant get it out of my throat! its like stuck in there!,1,282
It's dragging on the floor!,1,283
"10 inches, black, nothing special.",1,284
Now don't jerk it too much or it'll fall off.,1,285
stick it in slowly then pull it out really fast.,1,286
"I need to get better at blowing, I'm choking on it too much",1,287
Why is your stick shorter than the rest I've seen?,1,288
"He gets so deep. Nobody's ever been that far inside, and it feels so good to just release it all for him!",1,289
You have to pump it til it squirts.,1,290
It's long but not hard,1,291
dang this is huge! i can easily fit 3 fingers in here!,1,292
"ewww its all dirty, i dont wanna lick that",1,293
" I like the taste of them, I just don't like the feel of them in my mouth so I just suck on them.",1,294
It won't go deeper because it's so big,1,295
"I did a load of blacks last night, they were all in there...",1,296
"Does anyone have a rubber I can borrow, I will give it back after I finished with it.",1,297
Was that too fast? I'd be happy to do it again but much slower.,1,298
"Travis! knock it off, you got me wet, now finish already.",1,299
"It hurts a lot the first time it goes in, but it's a lot less painful the second time, and the third time you hardly feel it at all.",1,300
"The more I play with it, the harder it gets!",1,301
"it's okay though, I just swallowed it and kept going like a trooper!",1,302
"Don't ask questions, just put this in your mouth and suck on it.",1,303
I can't hold your position unless you come.,1,304
"Dude, I squeezed it and it shot up into the air and landed on my face!",1,305
Is it gonna hurt?,1,306
If it weren't for me half these guys wouldn't even have wood,1,307
"God, its just so big. And it bulges out there!",1,308
I touched it and was all hard!,1,309
"You know, I think you took it out too early...put it back in for a while.",1,310
"i know it's long and hard, but try to stick in there.",1,311
"Wow, it's so short its embarrassing!",1,312
There should be a hole right around here where you can stick the staff in. Hopefully it fits.,1,313
"can you go down, i need to finish",1,314
Do you want to come and taste my sauce,1,315
watch the tip it tends to squirt!,1,316
"I've been blowing this thing for two hours, and I've got nothing!",1,317
It was hard. And something I'd never done before.,1,318
"small on size, but big on pleasure",1,319
"Yeah, it's so big but my opening is so small.",1,320
"Oh don't worry, when they see you coming they pull it out.",1,321
"Oh God, it squirted all over my face!",1,322
Find the hole with the tip and put it in. If you miss you will hear a sound. Push hard and keep it straight. Take your time so you don't mess up.,1,323
"The more massive it is, the more penetrating power it has.",1,324
"I've been screwing this thing for like 5 minutes, but it still wont come out!",1,325
You put it the wrong hole... take it out!,1,326
I'm blowing as hard as I can but it's not coming out.,1,327
"let's try going deeper, just make sure to keep track of both balls and keep gripping them!",1,328
"I hate it when it doesn't come out, because you know it's just going to explode.",1,329
You're good! Have you tried this before?,1,330
Push in and pull out slowly,1,331
Does it matter which process we use?,1,332
"Yea it's been awhile since I've done it, so I bled a lot, but now it feels great!",1,333
"You got it all over my face and in my hair, stop spraying all over me.",1,334
make sure you wash your hands after handling those sweaty balls.,1,335
He just jammed it in and it really hurt!,1,336
"ya, guys are in and out before you even get your pants down",1,337
"Damnit, you couldn't have pulled out 5 seconds ago?",1,338
Ugh! I always put it in the wrong hole!,1,339
I wasn't expecting it to shoot up in my face like that,1,340
I like to be on top of you to make sure you finish the work,1,341
"So I guess you can't be trusted with anything bigger in your mouth, ",1,342
"Stop jerking it so hard,its gonna break!",1,343
"Oh, yeah, I finger myself all the time.",1,344
If you squirt that in my face we are no longer friends.,1,345
it's easier to use your hand... it's faster,1,346
"Put it in, you'll like it.",1,347
oh it doesn't matter the longer the better.,1,348
That hole is so hairy!,1,349
"It won't fit. Wait, no wonder, wrong hole!",1,350
Your balls are perfect!,1,351
OMG I JUST CHOKED ON THIS! I was sucking on it and I didn't think it'd go up!,1,352
"If you put it in there without a cover over it it will get so hot that it will explode everywhere, and i don't want to make a big mess.",1,353
You have to pump it long and hard so there is enough pressure for it to squirt.,1,354
"Damnit, old man! I wish you'd pulled out 2 minutes sooner!",1,355
I can't fit it in my mouth! The cream keeps coming out and getting all over my hands!,1,356
"If there's anything I'm an expert at, is making things fit into small spaces!",1,357
my turn,1,358
"It's OK, bigger things have been shoved in there.",1,359
I can't get it out!,1,360
Stop playing with it and just put it in already!,1,361
I underestimated the amount of fluid coming out.,1,362
I've never blown a giraffe before!,1,363
just stick it in and enjoy it!,1,364
Is it hard to blow?,1,365
"There's only 5 minutes left until lunch, can we go to lunch?",1,366
"If you don't open your mouth, it WILL go other places!",1,367
"Its longer then I'm used to, but I handled it okay.",1,368
I'm always banging something.,1,369
It was long and black and wouldn't get out of me.,1,370
"Ew, I just did all of that work, and now I have white stuff all over my hands!",1,371
"Guys, I know that fits in a lot of places, but you have to learn to control it.",1,372
Wow! That one was hard to blow.,1,373
There's more on the floor than in my mouth.,1,374
"My ass is really sore, but I like it a lot.",1,375
 STOP!! get out of my butt!!,1,376
"Put it all the way in, but be sure not to release until you've pulled out.",1,377
"It feels soft, yours is so hard.",1,378
"You don't SUCK it, you BLOW it.",1,379
I really had to push that thing in because it wasn't fitting.,1,380
Do we have to stay on top of you the entire night?,1,381
No! You're doing it wrong! You're sticking it in the wrong hole!,1,382
my shaft is longer than yours.,1,383
"To open it, just finger it like this and push.",1,384
If it were just a little bigger we could all enjoy it!,1,385
I keep sucking but nothing will come out!,1,386
I've been playing with it for a while but all I could get was a little squirt.,1,387
 You have to jerk it off to get it to come out,1,388
YOU DID IT TOO HARD!,1,389
"It's okay, you can put two in at once.",1,390
you just have to shove it in & pump hard.,1,391
"If you don't stop sticking that thing in me, I'll break it off!",1,392
Damn I penetrated too far!,1,393
it was nowhere as big as he said it was.,1,394
Dick.,1,395
Try to stick it in the other hole,1,396
Wayside School,1,397
omg it just popped out in my face!,1,398
No I know they're just going to force it down my throat.,1,399
"Okay you just gotta swallow it fast 'cuz if you let it sit too long in your mouth, it will be too creamy to swallow!",1,400
"Yeah ,but I hate when you blow really hard and it explodes all over your face.",1,401
"Give it to me in the front. Wait no, actually, give it to me in the back.",1,402
I was barely doing it for 10 minutes and I was dripping wet!,1,403
"Oh damn it's too big, it won't fit. I guess I'll just have to suck on it.",1,404
"Now it shouldn't hurt, it just might be a little tight going in there. But once it's in there and going back and forth, there shouldn't be any pain. The only bad thing about it is the annoying grinding noise it makes!",1,405
It's shorter than I remember!,1,406
I felt it squirt all over my face.,1,407
If I did that harder it would have gone everywhere!,1,408
" i can't feel my thighs or my ass, but i want to go again!",1,409
Just put it in your mouth. I'm sure it tastes better than it looks.,1,410
You can't go that fast when it's this tight!,1,411
I'm pulling out now!,1,412
should i go deeper?,1,413
"OW, why am I always the one taking balls to the face?!",1,414
Let go of me!,1,415
"oh i loved it, i could ride that thing all day long",1,416
I was going to tell you not to blow your load too early.,1,417
"It came, it finally came...THE BIG ONE.",1,418
"Wait, once you get it in, how do you get it out?",1,419
"Wow, it's really short but it seems like you get so much power into in.",1,420
Do I have to be here long?,1,421
Take it out before you shoot it!,1,422
32 inches is too big for the bedroom.,1,423
I want the thickest one!,1,424
"Darling it's better down where it's wetter, take it from me.",1,425
I've never done one this big before!,1,426
I came that day and I got massively wet.,1,427
"Wait, are you sure I can get it in the back?",1,428
"I love that stuff, give me some.",1,429
Its very large and has a big thick protruding object. And even after 30 years it still produces the same orgasmic moment.,1,430
"It is so hard, and impossible to make it very long.",1,431
I'm so glad you made me come.,1,432
I'm still wet from this morning!,1,433
Wow these are the two hardest balls I've felt all day.,1,434
Wait! I can't find my rubber! I use it for my strap on!,1,435
You really need to learn how to screw better.,1,436
I want to ride that big banana!,1,437
How do you eat the foot-long? After six inches I'm stuffed!,1,438
Oh please don't pull out before I get there.,1,439
"I have direct T.V., I don't like cox!!!",1,440
"It's so fun to squeeze, and hold, and play with. And! It smells good! I never thought I would find such perfection!",1,441
"Fine, don't pull out, see if I care!",1,442
from up here it sounds like your sucking start blowing.,1,443
"wow, ur fast",1,444
"Be patient, I know it's hard and the floor is uncomfortable, but I'm almost finished.",1,445
I still have the taste of nuts in my mouth!,1,446
Just put your hand down there and grab it,1,447
"You have to pull it out, shake it a little, give it a minute then stick it in really fast.",1,448
Will you two stop playing so dirty! You just keep wacking each other over and over. Obviously it's not doing anything.,1,449
"That's okay, We're used to being on our knees.",1,450
"It's so juicy, it's running down my face.",1,451
"Wow, eight dollars is cheap for a handjob!",1,452
"If you don't take it in the mouth, you know where it's gonna go.",1,453
I've never done this hole before,1,454
"You have to make me come again tomorrow, but I'll probably just sit around and watch you do all of the work.",1,455
I'll have a 12 inch Italian.,1,456
I scream really loud when it's hard.,1,457
"it better taste good, cause it's coming fast.",1,458
I just put the whole thing in my mouth and suck on it.,1,459
It's hard to get really deep.,1,460
Put it in deep and don't pull out.,1,461
I didn't realize it squirted that much,1,462
that is at the worst possible angle to get it in there.,1,463
we did it in the bathroom and it got all over my face.,1,464
"Wow, I didn't know what to expect and then it just came on my face.",1,465
"Oh yeah, Oh yeah, i LOVE the white stuff, its so delicious!",1,466
Why won't it go in the hole??,1,467
how about I rub and you squirt?,1,468
"We have to make this a quickie, in and out.",1,469
"I'm sorry, I can't swallow this one.",1,470
"Wow, you got me all wet and sticky.",1,471
Ugh! His head just won't fit! It's too big!,1,472
Oh God! There's just so much of it! I can't swallow it all at once!,1,473
"I keep swallowing the white stuff, but it keeps on coming!",1,474
I want you to mount it and grip it tight. I don't want you sliding off the end. Lean forward slightly and touch back down.,1,475
"Kaitlyn, what hole should I stick it in? the one in the front or the one in the back",1,476
I can't keep it in my mouth.,1,477
I need a 12 inch Italian Stallion (meat pizza).,1,478
AHHH! This one's a squirter! Somehow it sprayed into my ear too!! Grr now im gonna have smelly white crap all over my shirt all day. It's bad enough i'm already drenched in sweat.,1,479
Why do you have to put this one here? I think they look so much better without the rubber!,1,480
shove it in deeper we don't want it slipping out,1,481
"I'm not good at this, it's too hard to blow.",1,482
"Can we slow down? Actually, can we just dismount for a minute? I need to catch my breath, I'm not used to riding this hard.",1,483
Oh wow! They're so big! I hope they'll be able to fit in my mouth!,1,484
Wow! It's so much better when you do it faster!,1,485
Does it really matter if it's bent? You're just going to take it out in a minute anyway!,1,486
"I'm pretty easy to please, you're the hard one",1,487
How are you doing in this position?,1,488
I'm trying to angle it just right so I get more juices.,1,489
"Well, we're not going to just shove something in, jerk it around, and then pull it out again",1,490
Yeah but I like it when it hurts,1,491
It's hard being on top.,1,492
Now see this wood is hard. If you run your hand down the side you can feel the density and firmness,1,493
I guess I was so excited that I just couldn't wait to get it in my mouth. Remind me never to put something so big and... hard in my mouth again. It really tore it up.,1,494
It is so big I have to use both hands.,1,495
It was so small I didn't even feel it sliding out.,1,496
We haven't done 69 in a long time so you might not remember how to do it.,1,497
no sucking for at least a week.,1,498
Just put it in that hole so I don't have to bend over.,1,499
Because I always need something in my mouth.,1,500
I'm better on bottom.,1,501
Because I want something small that I can suck on.,1,502
Just stick it in so you can come already!,1,503
He can do magical things with his fingers,1,504
"You just gotta stick it in there and move it around until the hole gets bigger, and that makes it easier to put it in next time.",1,505
"Look, its getting harder!",1,506
You know I hate it when you squirt me in the eye!,1,507
"Every time I squeeze it, it squirts me in the face!",1,508
i like to eat it plain because its long and juicy once you lick it enough.,1,509
I was waiting for you to stick your hand up in there,1,510
TWSS,1,511
It's too hard to eat off of them,1,512
I just squirted everywhere!,1,513
Wtf? You know I like the short fat ones!,1,514
Dont spread your legs because I'm coming!,1,515
Did you know you have a little hole right here? Do you ever play with it to make it bigger?,1,516
remind me that I need a 12 inch piece of wood.,1,517
It's all stretched out from your giant head.,1,518
He would make a terrible father because as soon as it came close to the end he would just pull out.,1,519
i'll be wet before i get it up,1,520
ring hockey.,1,521
Keep on blowing.,1,522
"It's harder when it's longer, isn't it?",1,523
"Don't blow yet, just try fingering it first.",1,524
My hand and arm are getting tired.,1,525
"This is a long and hard one, so ride it the hardest and fastest you can.",1,526
"Geez, It just keeps getting harder and harder the more you play with it!",1,527
"Don't push it in too deep, or it's gonna get stuck",1,528
Which hole does it go in?,1,529
"It's pretty big, so you better get it in to me.",1,530
happy hour specials,1,531
It's suppose to be hard now and soft later.,1,532
"When I blow, nothing happens!",1,533
How do you get it off?,1,534
Overboard,1,535
this one's ugly but doable.,1,536
"I can feel it with my hand, but I can't put it in the right spot.",1,537
"I dont know what that hole is for, I've never had to stick anything in there",1,538
well I would need to wet it down before I slide down it.,1,539
"Do that thing with your fingers, it needs to be a little larger.",1,540
It's just so hard being on my knees doing it!,1,541
Stop forcing me in already! When I'M ready I'll come!,1,542
How much wetter can you possibly want it?!,1,543
"I didn't get my mouth over it before it shot out, but it all shot in my mouth anyway.",1,544
Put it in further and push harder!,1,545
"It's really small, you gotta jam it in there real hard.",1,546
I wish we would have recorded that moment when the thing blew up and exploded all over my face!,1,547
I have to wash off my hands. After sucking on that thing they're all sticky.,1,548
Do you have a sec?,1,549
I don't think I am doing this right.,1,550
"UGH! I squeezed too hard, and it's gooey and all over my face.",1,551
I can't it's too tight!,1,552
Does he really need to back up that far to pull out?,1,553
OMG it's so big I can hardly get my mouth around it!,1,554
"oh my god, it's way to big it won't fit.",1,555
"My fingers are too small, my hands cramp up! It's just too hard!",1,556
We almost had a problem. I didnt think the hole was big enough.,1,557
"it gets stuck a lot, so you have to push really hard.",1,558
omg these are so hard to blow!,1,559
You killed your straw.,1,560
omg! that burned my throat.. seriously i couldn't swallow.,1,561
Yes! It's finally in!,1,562
